CREATED AT,TIME ZONE OFFSET,USER GENDER,VENUE ID,VENUE LATITUDE,VENUE LONGITUDE,CITY,COUNTRY,VENUE MACRO-CATEGORY ID,VENUE MACRO-CATEGORY NAME,VENUE CATEGORY ID,VENUE CATEGORY NAME,CHECK-INS COUNT,VENUE LIKES,VENUE RATING
1483228882,-120,female,4ce08448c4f6a35d1184d66c,-27.73971050963789,-48.63743166927804,Palhoça,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d1e2941735,Beach,0,112,8.2
1483228906,-120,male,54496762498e336b4df13681,-27.57877911707588,-48.58377994375351,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1483229028,-120,female,4f91fecfe4b04c93d61a19c3,-27.628101895769078,-48.6658493530289,none,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d186941735,Liquor Store,0,9,7.5
1483229568,-120,female,5852f1e3809a770330967350,-27.43797219325939,-48.493862224438104,none,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,52e81612bcbc57f1066b7a0d,Beach Bar,0,69,8.8
1483233288,-120,male,5778520d498e65da2710f6ca,-27.594466399372788,-48.57376619643896,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1483241400,-120,male,4c2a3f439a559c74b4e80ce2,-27.593597459163604,-48.55945102316286,Florianópolis,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d11f941735,Nightclub,0,504,8.4
1483241415,-120,female,5843088e9e3d773ecae1fba6,-27.564293093672102,-48.623853007476214,São José,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1483242706,-120,female,4d1b8a75c17ff04d6a55bf41,-27.59922898203665,-48.43044356080861,Florianópolis,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d116941735,Bar,0,122,7.2
1483244900,-120,female,56fd9db9498e9bdf16d92f6e,-27.6573024620252,-48.694050398621854,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1483250127,-120,female,4ea39af50cd6fc5af3e13be1,-27.45195942018547,-48.45064218708682,Florianópolis,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4f2a25ac4b909258e854f55f,Neighborhood,0,10,none
1483251912,-120,male,51b37958498e2cb8787f9eaf,-27.652995705517238,-48.68107024457801,none,Brazil,4e67e38e036454776db1fb3a,Residence,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),0,3,none
1483258684,-120,female,528c08b5498e657333e637fc,-27.58240417151425,-48.59379549888319,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,1,none
1483269085,-120,female,51d98a78498ee58cf587f3c3,-27.59161271018761,-48.607748781783116,none,Brazil,4e67e38e036454776db1fb3a,Residence,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),0,0,none
1483269329,-120,male,5856b7e40bc55b58b76ad648,-27.58239644269025,-48.6739849769143,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1483282968,-120,male,4ce08448c4f6a35d1184d66c,-27.73971050963789,-48.63743166927804,Palhoça,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d1e2941735,Beach,0,112,8.2
1483283056,-120,female,4b66095df964a520f50f2be3,-27.59029942669905,-48.515101383127366,Florianópolis,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d1fd941735,Shopping Mall,0,2802,8.5
1483287951,-120,male,536f94a5498ede73c42c26c4,-27.62678543529212,-48.678170392626626,Palhoça,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4f2a25ac4b909258e854f55f,Neighborhood,0,27,none
1483289400,-120,female,50f75081164866e251aac2c5,-27.623201144719328,-48.44889163970947,Florianópolis,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4f2a25ac4b909258e854f55f,Neighborhood,0,6,none
1483289471,-120,female,5113a37ce4b010ed9432aaf5,-27.378236531463298,-48.533086846500034,Governador Celso Ramos,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d1e2941735,Beach,0,47,8.7
1483312395,-120,female,559c794c498ebd10c809b646,-27.642594004925837,-48.69482383062125,Madri,Brazil,4d4b7105d754a06374d81259,Food,52e81612bcbc57f1066b79f2,Creperie,0,6,7.0
1483317191,-120,female,5004e3c5e4b04fe7aa7420a0,-27.61166910031468,-48.5451783399585,Florianópolis,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16c941735,Burger Joint,0,4,none
1483322136,-120,female,4f332fd7e4b0a960e575c8af,-27.58265725753623,-48.71710563284451,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1cb941735,Food Truck,0,2,none
1483348440,-120,female,570682f2498e0480a1e86262,-27.67027023180059,-48.66973620740442,none,Brazil,4d4b7105d754a06375d81259,Professional & Other Places,4eb1bea83b7b6f98df247e06,Factory,0,6,none
1483406203,-120,male,582e219dd22e7b70216958fb,-27.437620403955588,-48.40320995766546,none,Brazil,4d4b7105d754a06374d81259,Food,5744ccdfe4b0c0459246b4e2,Pastry Shop,0,22,7.5
1483463679,-120,female,586bdbca7b43b436054cd87c,-27.441825,-48.382131,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d1e2941735,Beach,0,0,none
1483469147,-120,male,4b66095df964a520f50f2be3,-27.59029942669905,-48.515101383127366,Florianópolis,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d1fd941735,Shopping Mall,0,2802,8.5
1483478038,-120,male,53b7342b498e3a0a0d2a7979,-27.6331368947469,-48.65392677310224,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1483479899,-120,female,4fb04c60e4b0ddb44ab5a61f,-27.5629244672818,-48.6457385791459,São José,Brazil,4e67e38e036454776db1fb3a,Residence,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),0,0,none
1483525690,-120,female,514b9dcde4b0f38845dbc703,-27.668135099354323,-48.804539103161844,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,1,none
1483551889,-120,male,5856b7e40bc55b58b76ad648,-27.58239644269025,-48.6739849769143,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1483563371,-120,female,586d6143a913305fa089198a,-27.595242,-48.613768,none,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d1de931735,Tattoo Parlor,0,0,none
1483564456,-120,male,578d6a22498e19bf88db4b55,-27.49802362841724,-48.658341709534426,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16f941735,Hot Dog Joint,0,0,none
1483564798,-120,female,55c16f4b498e82bef6cb51b0,-27.68477163848283,-48.65794909822584,none,Brazil,4e67e38e036454776db1fb3a,Residence,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),0,0,none
1483576751,-120,female,577863d8498e69d8a27908b0,-27.641906,-48.662998,none,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d11b941735,Pub,0,0,none
1483657156,-120,none,568d9a4e498eea0e999fda41,-27.55341134097549,-48.62016518101026,São José,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1ca941735,Pizza Place,0,27,8.4
1483658965,-120,female,5632ccb4498ece7bbd6af774,-27.56430696483524,-48.634550670083996,none,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d122941735,Whisky Bar,0,2,none
1483732126,-120,female,4b66095df964a520f50f2be3,-27.59029942669905,-48.515101383127366,Florianópolis,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d1fd941735,Shopping Mall,0,2802,8.5
1483750325,-120,female,54974f42498e23fac5e61934,-27.43720830138936,-48.50149701991813,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c4941735,Restaurant,0,71,7.1
1483750829,-120,male,50ef56dbe4b03bb5428a1842,-27.748236693119654,-48.62269570774116,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c4941735,Restaurant,0,4,none
1483756159,-120,female,51283a91e4b0e08eec5524a1,-27.42604927446499,-48.592408960486715,Governador Celso Ramos,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4f2a25ac4b909258e854f55f,Neighborhood,0,0,none
1483761685,-120,female,5504c373498ede9948a9fcfd,-27.53556274134219,-48.6291870596844,Biguaçu,Brazil,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d171941735,Event Space,0,5,none
1483815396,-120,female,528c08b5498e657333e637fc,-27.58240417151425,-48.59379549888319,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,1,none
1483825318,-120,female,550531da498e38ca7e6bb70f,-27.637939000000006,-48.718666,none,Brazil,4e67e38e036454776db1fb3a,Residence,4f2a210c4b9023bd5841ed28,Housing Development,0,0,none
1483834108,-120,female,56f494cdcd10b32201c4e1f4,-27.513546643703307,-48.643900378841934,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1483836107,-120,female,566cba25498ec4716a7cb3ed,-27.65129293624548,-48.670664174734256,none,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d118941735,Dive Bar,0,18,8.4
1483836795,-120,female,5608b4eb498e16b739cf7864,-27.43651,-48.391434,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16c941735,Burger Joint,0,33,7.6
1483839123,-120,female,5864488d375c4a72efacd2d9,-27.605352991047624,-48.46804861021563,none,Brazil,4d4b7105d754a06374d81259,Food,5744ccdfe4b0c0459246b4e2,Pastry Shop,0,21,7.5
1483910023,-120,female,4b66095df964a520f50f2be3,-27.59029942669905,-48.515101383127366,Florianópolis,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d1fd941735,Shopping Mall,0,2802,8.5
1483912371,-120,female,57ef1966cd104a0628a2948b,-27.648868,-48.478958,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1d2941735,Sushi Restaurant,0,5,5.9
1483996835,-120,male,51d8e5e3498ea6557c76fa9b,-27.60052486903239,-48.643900378841934,São José,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1484250818,-120,male,56bbb102498e82fc5350acbf,-27.57944447517016,-48.599997482728604,none,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d116941735,Bar,0,12,7.6
1484261673,-120,female,5632ccb4498ece7bbd6af774,-27.56430696483524,-48.634550670083996,none,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d122941735,Whisky Bar,0,2,none
1484265702,-120,female,5619a38b498ee62a47c4c7a3,-27.640669715920826,-48.68076736057232,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16c941735,Burger Joint,0,7,8.0
1484309490,-120,female,559db2bb498ecc934f292d87,-27.670205,-48.679298,none,Brazil,4e67e38e036454776db1fb3a,Residence,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),0,0,none
1484354470,-120,male,570c36c1cd10ab9f3e621e31,-27.645839,-48.689957,none,Brazil,4e67e38e036454776db1fb3a,Residence,4f2a210c4b9023bd5841ed28,Housing Development,0,0,none
1484476019,-120,male,58710c986119f44c25d18788,-27.6331368947469,-48.65392677310224,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1484492770,-120,female,51ae4ce1498e463fec36d082,-27.62709893254355,-48.66395497258417,Palhoça,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,1,none
1484499143,-120,male,4fe4e1f7e4b08674c9cb9bea,-27.64054575897761,-48.656814110106104,none,Brazil,4d4b7104d754a06370d81259,Arts & Entertainment,4bf58dd8d48988d1f1931735,General Entertainment,0,16,6.5
1484504631,-120,female,4f82bc85e4b01cf8249b0595,-27.59769485818047,-48.61434778728025,São José,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16e941735,Fast Food Restaurant,0,89,8.1
1484507014,-120,female,5113a37ce4b010ed9432aaf5,-27.378236531463298,-48.533086846500034,Governador Celso Ramos,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d1e2941735,Beach,0,47,8.7
1484524346,-120,female,57e7099c498e68b055feb27b,-27.55803691594009,-48.62694752971101,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16c941735,Burger Joint,0,9,6.7
1484560145,-120,female,570682f2498e0480a1e86262,-27.67027023180059,-48.66973620740442,none,Brazil,4d4b7105d754a06375d81259,Professional & Other Places,4eb1bea83b7b6f98df247e06,Factory,0,6,none
1484574657,-120,male,4e8fb0200aafb4070ba5454e,-27.684440970265474,-48.774319678482286,Santo Amaro da Imperatriz,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16b941735,Brazilian Restaurant,0,15,7.1
1484589113,-120,female,4bba8cca935e9521db522890,-27.584944100438715,-48.5452481770801,Florianópolis,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d1fd941735,Shopping Mall,0,3560,8.8
1484589247,-120,male,5856b7e40bc55b58b76ad648,-27.58239644269025,-48.6739849769143,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1484593103,-120,female,56a39c50498e73cc240f1e85,-27.57365917009501,-48.98343684513608,Angelina,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c7941735,Snack Place,0,0,none
1484603895,-120,male,4f050068722e1ef4e2c03d65,-27.606492777306762,-48.629095340106886,none,Brazil,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d130941735,Building,0,0,none
1484657083,-120,male,57a9a4b2498ef689eb4298f0,-27.590892043298002,-48.61731049319904,São José,Brazil,4d4b7105d754a06378d81259,Shop & Service,52e816a6bcbc57f1066b7a54,Warehouse Store,0,68,6.6
1484667846,-120,male,5297ca9511d206dd7784749e,-27.668154373198746,-48.643900378841934,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1484756800,-120,female,54974f42498e23fac5e61934,-27.43720830138936,-48.50149701991813,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c4941735,Restaurant,0,71,7.1
1484765916,-120,male,561430f0498e2f38563f8660,-27.599387626828623,-48.59924598964176,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,0,11,8.3
1484782231,-120,female,5782d7decd1018ed28d11dc0,-27.571404,-48.75672,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16c941735,Burger Joint,0,1,none
1484787790,-120,male,51d8e5e3498ea6557c76fa9b,-27.60052486903239,-48.643900378841934,São José,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1484846204,-120,female,5113a37ce4b010ed9432aaf5,-27.378236531463298,-48.533086846500034,Governador Celso Ramos,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d1e2941735,Beach,0,47,8.7
1484857557,-120,female,54a173aa498e55060a72197a,-27.60312806397819,-48.497869493861245,none,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d107951735,Shoe Store,0,7,8.1
1484861622,-120,female,57f58d59cd1040fbccbd3094,-27.59374219917797,-48.61545732612194,São José,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d142941735,Asian Restaurant,0,12,7.4
1484864825,-120,female,56bbb102498e82fc5350acbf,-27.57944447517016,-48.599997482728604,none,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d116941735,Bar,0,12,7.6
1484922550,-120,female,4b66095df964a520f50f2be3,-27.59029942669905,-48.515101383127366,Florianópolis,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d1fd941735,Shopping Mall,0,2802,8.5
1484941785,-120,female,4f2bcf32e4b09e391d0e3aeb,-27.514595235305535,-48.51487502577545,Florianópolis,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1bc941735,Cupcake Shop,0,680,8.9
1484943145,-120,male,537a684d498e0dae7371cc09,-27.67781426784855,-48.643900378841934,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1484945765,-120,male,4f050068722e1ef4e2c03d65,-27.606492777306762,-48.629095340106886,none,Brazil,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d130941735,Building,0,0,none
1484952620,-120,female,53a18653498e903f74548c26,-27.575854897355285,-48.65813026882204,none,Brazil,4d4b7105d754a06372d81259,College & University,4bf58dd8d48988d1a0941735,College Classroom,0,0,none
1484953827,-120,female,588298df51d19e062aa3be85,-27.59086205790329,-48.643900378841934,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1484959701,-120,female,5632ccb4498ece7bbd6af774,-27.56430696483524,-48.634550670083996,none,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d122941735,Whisky Bar,0,2,none
1485002466,-120,female,51283a91e4b0e08eec5524a1,-27.42604927446499,-48.592408960486715,Governador Celso Ramos,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4f2a25ac4b909258e854f55f,Neighborhood,0,0,none
1485021066,-120,female,585c091a6c682b0613f41576,-27.686294199038386,-48.77438420419443,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1485041215,-120,male,4f82bc85e4b01cf8249b0595,-27.59769485818047,-48.61434778728025,São José,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16e941735,Fast Food Restaurant,0,89,8.1
1485042983,-120,female,5883f50614f8f4494f4584c9,-27.62709893254355,-48.66395497258417,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1485047867,-120,female,4dbb44881e72b351ca951eaf,-27.59126089085211,-48.51240648071192,Florianópolis,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1cc941735,Steakhouse,0,60,6.8
1485050624,-120,female,54974f42498e23fac5e61934,-27.43720830138936,-48.50149701991813,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c4941735,Restaurant,0,71,7.1
1485097175,-120,male,57ef200e498e29b654115a58,-27.596901341571932,-48.633875790175935,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1485099589,-120,none,587a4c6d01621707cc341c9a,-27.650051402037274,-48.6739849769143,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1485103974,-120,male,5769b8b0cd1017c065c41f73,-27.613397,-48.593417,none,Brazil,4d4b7105d754a06375d81259,Professional & Other Places,52e81612bcbc57f1066b7a3d,Advertising Agency,0,0,none
1485114663,-120,female,4bb143a3f964a52014883ce3,-27.554435036363763,-48.49809336053146,Florianópolis,Brazil,4d4b7104d754a06370d81259,Arts & Entertainment,4bf58dd8d48988d17f941735,Movie Theater,0,512,7.6
1485118188,-120,male,5852f1e3809a770330967350,-27.43797219325939,-48.493862224438104,none,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,52e81612bcbc57f1066b7a0d,Beach Bar,0,69,8.8
1485127329,-120,male,56e09580498edb2979cdcc64,-27.599762720170073,-48.58339608271544,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4f2a25ac4b909258e854f55f,Neighborhood,0,0,none
1485131435,-120,female,5862f39b460dd94c3ab20a69,-27.581137022192426,-48.43551696275727,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1cb941735,Food Truck,0,3,none
1485179359,-120,female,54767670498e5ae4c45b74a4,-27.402439484079537,-48.60381286145969,Governador Celso Ramos,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1485183160,-120,male,561297e2498e55bb5600ec9c,-27.628082778282923,-48.66084789846354,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c4941735,Restaurant,0,2,none
1485184691,-120,female,5748336c498e30f6058885dc,-27.628517939620977,-48.65878791863425,none,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d10f951735,Pharmacy,0,5,none
1485189415,-120,male,587a4c6d01621707cc341c9a,-27.650051402037274,-48.6739849769143,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1485215097,-120,female,51ae4ce1498e463fec36d082,-27.62709893254355,-48.66395497258417,Palhoça,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,1,none
1485269906,-120,female,568ac1f5498e4403dded0bcd,-27.641016,-48.67861,Palhoça,Brazil,4d4b7105d754a06375d81259,Professional & Other Places,5665ef1d498ec706735f0e59,Corporate Amenity,0,1,none
1485282158,-120,female,58879b5d6cda1c3435e64e2a,-27.581152000000003,-48.53838,none,Brazil,4d4b7104d754a06370d81259,Arts & Entertainment,4bf58dd8d48988d1f1931735,General Entertainment,0,0,none
1485300304,-120,female,4f582ca4e4b02ea342ed9a80,-27.632351985679545,-48.646163395398226,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4cce455aebf7b749d5e191f5,Soccer Field,0,2,none
1485373296,-120,female,56e87783498e3319b15d6a1f,-27.645991321741985,-48.66708667968747,none,Brazil,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d124941735,Office,0,1,none
1485377905,-120,female,531d0bb4498e1bd4f7aef824,-27.66212241886867,-48.65392677310224,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1485383386,-120,female,586d6143a913305fa089198a,-27.595242,-48.613768,none,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d1de931735,Tattoo Parlor,0,0,none
1485390338,-120,male,539ce058498e40a9f682890e,-27.59568797281839,-48.60381286145969,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1485445128,-120,male,50462c0bfe70794038fb1436,-27.59583854550669,-48.58361127471826,Florianópolis,Brazil,4d4b7105d754a06375d81259,Professional & Other Places,5032764e91d4c4b30a586d5a,Campaign Office,0,1,none
1485448282,-120,male,4f3fbccce4b0c473575cc922,-27.59607699346829,-48.554243837921604,Florianópolis,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1e0931735,Coffee Shop,0,25,7.6
1485460196,-120,male,4d1b63561683a14313e17c51,-27.427566237607326,-48.5645055770874,Governador Celso Ramos,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,50aaa4314b90af0d42d5de10,Island,0,38,none
1485460986,-120,female,56bbb102498e82fc5350acbf,-27.57944447517016,-48.599997482728604,none,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d116941735,Bar,0,12,7.6
1485461306,-120,female,4fc178e5e4b099ce172b418f,-27.633869149185056,-48.656103150331106,none,Brazil,4d4b7105d754a06379d81259,Travel & Transport,4bf58dd8d48988d1f9931735,Road,0,5,none
1485466258,-120,male,56e09580498edb2979cdcc64,-27.599762720170073,-48.58339608271544,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4f2a25ac4b909258e854f55f,Neighborhood,0,0,none
1485470868,-120,female,52bf6f54498e77c240e790fc,-27.506660705353198,-48.64748137636328,Biguaçu,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d116941735,Bar,0,2,none
1485700408,-120,female,4d83a2478de9721e94682051,-27.439291208771984,-48.38674804807168,Florianópolis,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1ce941735,Seafood Restaurant,0,36,7.6
1485704845,-120,male,5852f1e3809a770330967350,-27.43797219325939,-48.493862224438104,none,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,52e81612bcbc57f1066b7a0d,Beach Bar,0,69,8.8
1485708194,-120,male,5856b7e40bc55b58b76ad648,-27.58239644269025,-48.6739849769143,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1485709536,-120,female,51ae4ce1498e463fec36d082,-27.62709893254355,-48.66395497258417,Palhoça,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,1,none
1485716629,-120,female,509257eae4b01453268aaf9a,-27.597284926946358,-48.580113236040795,Florianópolis,Brazil,4e67e38e036454776db1fb3a,Residence,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),0,1,none
1485716635,-120,male,58710c986119f44c25d18788,-27.6331368947469,-48.65392677310224,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1485724576,-120,male,4b66095df964a520f50f2be3,-27.59029942669905,-48.515101383127366,Florianópolis,Brazil,4d4b7105d754a06378d81259,Shop & Service,4bf58dd8d48988d1fd941735,Shopping Mall,0,2802,8.5
1485725560,-120,female,57e7099c498e68b055feb27b,-27.55803691594009,-48.62694752971101,none,Brazil,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16c941735,Burger Joint,0,9,6.7
1485783141,-120,female,55f82fdf498e2e2c8f0e12d8,-27.598584,-48.516997,none,Brazil,4d4b7105d754a06372d81259,College & University,4bf58dd8d48988d1a8941735,General College & University,0,0,none
1485801754,-120,male,51fc451d498e0fce8b397291,-27.681444267839126,-48.65392677310224,none,Brazil,4e67e38e036454776db1fb3a,Residence,4bf58dd8d48988d103941735,Home (private),0,0,none
1485814986,-120,male,55296ed4498e28d03948d799,-27.69094221702909,-48.65900675110715,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4cce455aebf7b749d5e191f5,Soccer Field,0,1,none
1485878336,-120,female,56e87783498e3319b15d6a1f,-27.645991321741985,-48.66708667968747,none,Brazil,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d124941735,Office,0,1,none
1485881776,-120,female,4d10d594b765224b5c31ed32,-27.591698097517767,-48.612336951641595,São José,Brazil,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d130941735,Building,0,4,none
1485635304,-120,female,588cfb890393cc517e9fc8a0,-27.638273,-48.67122,none,Brazil,4e67e38e036454776db1fb3a,Residence,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),0,0,none
1485645145,-120,male,588d0dcd18384c6bf100208e,-27.475567,-48.488886,none,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d11f941735,Nightclub,0,1,none
1485646687,-120,female,588d0dcd18384c6bf100208e,-27.475567,-48.488886,none,Brazil,4d4b7105d754a06376d81259,Nightlife Spot,4bf58dd8d48988d11f941735,Nightclub,0,1,none
1485663045,-120,female,54e110bf498ef62942b5fdef,-27.55722,-48.625265,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d1e3941735,Surf Spot,0,0,none
1485664718,-120,female,54d2f455498edc49c5630983,-27.58000362968069,-48.59153127011725,none,Brazil,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d1e0941735,Harbor / Marina,0,1,none
